scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error
1,20260708,L001->L002,L001,L002,True,True,273.2346396663305,273.2346396663305,0.0,1.0000000000000009,"L001,L002,L024,L044,L045,L048,L054,L056,L057,L058,L060,L095,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L130,L134,L140,L143,L147,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L176,L178,L179",43,3.6105933446599296,3.6105933446599296,41,"L024,L044,L045,L048,L054,L056,L057,L058,L060,L095,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L130,L134,L140,L143,L147,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L176,L178,L179",41,True,relay_cascade,
1,20260708,L001->L004,L001,L004,True,True,366.69373383395174,366.69373383395174,0.0,1.0000000000000004,"L001,L004,L006,L012,L014,L015,L016,L018,L019,L020,L022,L024,L037,L039,L044,L045,L048,L054,L056,L057,L058,L060,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L130,L131,L134,L140,L143,L147,L149,L150,L153,L155,L156,L158,L159,L169,L176,L178,L179",52,3.3751460234646133,3.3751460234646133,50,"L006,L012,L014,L015,L016,L018,L019,L020,L022,L024,L037,L039,L044,L045,L048,L054,L056,L057,L058,L060,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L130,L131,L134,L140,L143,L147,L149,L150,L153,L155,L156,L158,L159,L169,L176,L178,L179",50,True,relay_cascade,
1,20260708,L001->L005,L001,L005,True,True,432.21357464907777,430.71600966560504,1.4975649834727156,1.0000000000000009,"L001,L005,L010,L011,L012,L014,L015,L016,L017,L018,L019,L021,L022,L024,L025,L026,L027,L028,L029,L039,L040,L044,L045,L048,L054,L056,L057,L058,L060,L095,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L134,L140,L143,L147,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L176,L178,L179",60,4.06118424688493,4.06118424688493,58,"L010,L011,L012,L014,L015,L016,L017,L018,L019,L021,L022,L024,L025,L026,L027,L028,L029,L039,L040,L044,L045,L048,L054,L056,L057,L058,L060,L095,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L134,L140,L143,L147,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L176,L178,L179",58,True,relay_cascade,
1,20260708,L001->L006,L001,L006,True,True,529.0138470927855,528.34374650027,0.6701005925154602,1.0000000000000004,"L001,L006,L012,L014,L016,L018,L019,L022,L030,L037,L044,L045,L054,L056,L058,L060,L062,L065,L068,L095,L102,L104,L105,L106,L107,L108,L109,L110,L111,L112,L113,L114,L115,L116,L119,L120,L121,L122,L125,L126,L127,L128,L129,L130,L131,L132,L134,L135,L140,L143,L147,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L176,L178,L179,L185,L186",66,8.214399318518408,8.214399318518408,64,"L012,L014,L016,L018,L019,L022,L030,L037,L044,L045,L054,L056,L058,L060,L062,L065,L068,L095,L102,L104,L105,L106,L107,L108,L109,L110,L111,L112,L113,L114,L115,L116,L119,L120,L121,L122,L125,L126,L127,L128,L129,L130,L131,L132,L134,L135,L140,L143,L147,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L176,L178,L179,L185,L186",64,True,relay_cascade,
1,20260708,L001->L007,L001,L007,True,True,432.7133999711108,432.04329937859535,0.6701005925154657,1.0000000000000007,"L001,L007,L016,L017,L018,L019,L022,L024,L025,L026,L027,L028,L029,L030,L034,L035,L037,L039,L042,L044,L045,L048,L054,L056,L057,L058,L060,L065,L093,L094,L095,L102,L104,L105,L106,L109,L110,L111,L113,L114,L115,L119,L121,L122,L125,L126,L127,L128,L129,L134,L140,L147,L148,L150,L151,L153,L155,L156,L157,L158,L159,L169,L176,L178,L179",65,4.020569744610958,4.020569744610958,63,"L016,L017,L018,L019,L022,L024,L025,L026,L027,L028,L029,L030,L034,L035,L037,L039,L042,L044,L045,L048,L054,L056,L057,L058,L060,L065,L093,L094,L095,L102,L104,L105,L106,L109,L110,L111,L113,L114,L115,L119,L121,L122,L125,L126,L127,L128,L129,L134,L140,L147,L148,L150,L151,L153,L155,L156,L157,L158,L159,L169,L176,L178,L179",63,True,relay_cascade,
1,20260708,L001->L008,L001,L008,True,True,350.7740674747885,344.1733433469325,6.600724127856039,1.0000000000000004,"L001,L008,L012,L014,L015,L017,L018,L019,L020,L021,L022,L024,L026,L037,L039,L044,L045,L048,L054,L056,L057,L058,L060,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L130,L131,L132,L134,L140,L143,L147,L149,L150,L153,L155,L156,L158,L159,L169,L176,L178,L179",54,3.4118342192066984,3.4118342192066984,52,"L012,L014,L015,L017,L018,L019,L020,L021,L022,L024,L026,L037,L039,L044,L045,L048,L054,L056,L057,L058,L060,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L130,L131,L132,L134,L140,L143,L147,L149,L150,L153,L155,L156,L158,L159,L169,L176,L178,L179",52,True,relay_cascade,
1,20260708,L001->L009,L001,L009,True,True,432.7133999711108,432.04329937859535,0.6701005925154657,1.0000000000000007,"L001,L009,L016,L017,L018,L019,L022,L024,L025,L026,L027,L028,L029,L030,L034,L035,L037,L039,L042,L044,L045,L048,L054,L056,L057,L058,L060,L065,L093,L094,L095,L102,L104,L105,L106,L109,L110,L111,L113,L114,L115,L119,L121,L122,L125,L126,L127,L128,L129,L134,L140,L147,L148,L150,L151,L153,L155,L156,L157,L158,L159,L169,L176,L178,L179",65,4.020569744610958,4.020569744610958,63,"L016,L017,L018,L019,L022,L024,L025,L026,L027,L028,L029,L030,L034,L035,L037,L039,L042,L044,L045,L048,L054,L056,L057,L058,L060,L065,L093,L094,L095,L102,L104,L105,L106,L109,L110,L111,L113,L114,L115,L119,L121,L122,L125,L126,L127,L128,L129,L134,L140,L147,L148,L150,L151,L153,L155,L156,L157,L158,L159,L169,L176,L178,L179",63,True,relay_cascade,
1,20260708,L001->L010,L001,L010,True,True,406.593821772535,405.9237211800196,0.6701005925154602,1.0000000000000009,"L001,L004,L006,L010,L011,L012,L014,L015,L017,L018,L019,L022,L024,L037,L044,L045,L048,L054,L056,L057,L058,L060,L095,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L134,L140,L143,L147,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L176,L178,L179",53,3.7397971223099775,3.7397971223099775,51,"L004,L006,L011,L012,L014,L015,L017,L018,L019,L022,L024,L037,L044,L045,L048,L054,L056,L057,L058,L060,L095,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L134,L140,L143,L147,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L176,L178,L179",51,True,relay_cascade,
1,20260708,L001->L011,L001,L011,True,True,435.66813548428155,435.66813548428155,0.0,1.0000000000000009,"L001,L006,L010,L011,L012,L014,L015,L018,L019,L020,L021,L022,L024,L026,L037,L039,L044,L045,L048,L054,L056,L057,L058,L060,L095,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L130,L131,L134,L140,L143,L147,L149,L150,L153,L155,L156,L158,L159,L169,L176,L178,L179",55,3.2423207408446406,3.2423207408446406,53,"L006,L010,L012,L014,L015,L018,L019,L020,L021,L022,L024,L026,L037,L039,L044,L045,L048,L054,L056,L057,L058,L060,L095,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L130,L131,L134,L140,L143,L147,L149,L150,L153,L155,L156,L158,L159,L169,L176,L178,L179",53,True,relay_cascade,
1,20260708,L001->L012,L001,L012,True,True,380.754961548583,379.2573965651103,1.4975649834727296,1.0000000000000009,"L001,L006,L012,L014,L015,L016,L017,L018,L019,L021,L022,L024,L025,L026,L027,L028,L029,L039,L040,L044,L045,L048,L054,L056,L057,L058,L060,L095,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L134,L140,L143,L147,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L176,L178,L179",58,3.7555823493476255,3.7555823493476255,56,"L006,L014,L015,L016,L017,L018,L019,L021,L022,L024,L025,L026,L027,L028,L029,L039,L040,L044,L045,L048,L054,L056,L057,L058,L060,L095,L102,L104,L109,L110,L111,L113,L114,L115,L121,L122,L125,L128,L129,L134,L140,L143,L147,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L176,L178,L179",56,True,relay_cascade,
