scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error
1,20260708,L076->L173,L076,L173,True,False,0.0,0.0,0.0,1.000000000000023,"L076,L173",2,1.0000000000000675,1.0000000000000675,0,,0,False,non_critical,
1,20260708,L095->L056,L095,L056,True,False,0.0,0.0,0.0,1.000000000000023,"L056,L095",2,1.0179009202502198,1.0179009202502198,0,,0,False,non_critical,
1,20260708,L011->L088,L011,L088,True,False,0.0,0.0,0.0,1.0000000000000009,"L011,L088",2,1.0200922205295553,1.0200922205295553,0,,0,False,non_critical,
1,20260708,L121->L183,L121,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L046,L060,L102,L115,L121,L128,L134,L140,L155,L158,L178,L179,L182,L183",15,18.14441800065617,18.14441800065617,12,"L018,L046,L060,L102,L115,L134,L140,L155,L158,L178,L179,L182",13,True,relay_cascade,
1,20260708,L010->L119,L010,L119,True,False,0.0,0.0,0.0,1.0000000000000675,"L010,L102,L115,L119,L128,L155",6,3.8840465032802327,3.8840465032802327,4,"L102,L115,L128,L155",4,True,non_critical,
1,20260708,L047->L163,L047,L163,True,False,0.0,0.0,0.0,1.000000000000001,"L018,L046,L047,L060,L102,L115,L128,L134,L140,L155,L156,L158,L163,L178,L179,L182",16,1.136489500649365,1.136489500649365,0,,14,False,non_critical,
1,20260708,L155->L071,L155,L071,True,False,0.0,0.0,0.0,1.0000000000000004,"L071,L155",2,1.1518996747511838,1.1518996747511838,0,,0,False,non_critical,
1,20260708,L142->L157,L142,L157,True,False,0.0,0.0,0.0,1.000000000000012,"L128,L142,L157",3,1.2458709869327735,1.2458709869327735,1,L128,1,True,non_critical,
1,20260708,L018->L008,L018,L008,True,False,0.0,0.0,0.0,1.0000000000000038,"L008,L018,L019,L020,L045,L046,L060,L102,L109,L111,L115,L128,L134,L140,L155,L158,L178,L179,L182",19,17.36374139201585,17.36374139201585,17,"L019,L020,L045,L046,L060,L102,L109,L111,L115,L128,L134,L140,L155,L158,L178,L179,L182",17,True,non_critical,
1,20260708,L001->L072,L001,L072,True,False,0.0,0.0,0.0,1.0000000000000675,"L001,L072",2,1.0458323615758858,1.0458323615758858,0,,0,False,non_critical,
1,20260708,L170->L019,L170,L019,True,False,0.0,0.0,0.0,1.0000000000000675,"L018,L019,L170",3,1.3549281055691935,1.3549281055691935,1,L018,1,True,non_critical,
1,20260708,L021->L121,L021,L121,True,False,0.0,0.0,0.0,1.0000000000000029,"L018,L019,L021,L121,L128",5,6.650492809936821,6.650492809936821,1,L128,3,True,non_critical,
1,20260708,L041->L063,L041,L063,True,False,0.0,0.0,0.0,1.0000000000000029,"L041,L063,L178,L182",4,1.0824771323851805,1.0824771323851805,0,,2,False,non_critical,
1,20260708,L169->L089,L169,L089,True,False,0.0,0.0,0.0,1.0000000000000009,"L089,L169",2,1.0199829588051044,1.0199829588051044,0,,0,False,non_critical,
1,20260708,L116->L073,L116,L073,True,False,0.0,0.0,0.0,1.0,"L073,L115,L116,L128",4,1.0050071197527353,1.0050071197527353,0,,2,False,non_critical,
1,20260708,L138->L002,L138,L002,True,False,0.0,0.0,0.0,1.000000000000004,"L002,L138",2,1.051386275817526,1.051386275817526,0,,0,False,non_critical,
