path,score,first_probability,second_probability,rank,used_measured_state,initial_offline_lines,simulation_initial_source
L03->L25,0.32990846037864685,0.5574547648429871,0.5918120741844177,1,False,,seed_initial_dcopf_case
L03->L26,0.32990846037864685,0.5574547648429871,0.5918120741844177,2,False,,seed_initial_dcopf_case
L03->L32,0.3126334249973297,0.5574547648429871,0.5608229637145996,3,False,,seed_initial_dcopf_case
L03->L33,0.3126334249973297,0.5574547648429871,0.5608229637145996,4,False,,seed_initial_dcopf_case
L03->L38,0.3039047420024872,0.5574547648429871,0.5451648235321045,5,False,,seed_initial_dcopf_case
L03->L02,0.3017411231994629,0.5574547648429871,0.5412836074829102,6,False,,seed_initial_dcopf_case
L03->L30,0.30054572224617004,0.5574547648429871,0.5391392111778259,7,False,,seed_initial_dcopf_case
L03->L01,0.29767081141471863,0.5574547648429871,0.53398197889328,8,False,,seed_initial_dcopf_case
L20->L25,0.29601070284843445,0.5011193752288818,0.5906989574432373,9,False,,seed_initial_dcopf_case
L20->L26,0.29601070284843445,0.5011193752288818,0.5906989574432373,10,False,,seed_initial_dcopf_case
L19->L25,0.29595044255256653,0.50228351354599,0.5892099738121033,11,False,,seed_initial_dcopf_case
L19->L26,0.29595044255256653,0.50228351354599,0.5892099738121033,12,False,,seed_initial_dcopf_case
L03->L24,0.2951532304286957,0.5574547648429871,0.5294657945632935,13,False,,seed_initial_dcopf_case
L22->L25,0.29228153824806213,0.4964592754840851,0.5887321829795837,14,False,,seed_initial_dcopf_case
L22->L26,0.29228153824806213,0.4964592754840851,0.5887321829795837,15,False,,seed_initial_dcopf_case
L03->L27,0.29151344299316406,0.5574547648429871,0.5229365229606628,16,False,,seed_initial_dcopf_case
L14->L25,0.2911018431186676,0.4981677532196045,0.5843450427055359,17,False,,seed_initial_dcopf_case
L14->L26,0.2911018431186676,0.4981677532196045,0.5843450427055359,18,False,,seed_initial_dcopf_case
L02->L03,0.2907390892505646,0.5064802765846252,0.5740383267402649,19,False,,seed_initial_dcopf_case
L12->L03,0.2889690101146698,0.4914366602897644,0.5880086421966553,20,False,,seed_initial_dcopf_case
L04->L01,0.28875118494033813,0.5176846385002136,0.5577743053436279,21,False,,seed_initial_dcopf_case
L03->L08,0.28872150182724,0.5574547648429871,0.5179281234741211,22,False,,seed_initial_dcopf_case
L38->L32,0.28859421610832214,0.4883880317211151,0.5909117460250854,23,False,,seed_initial_dcopf_case
L38->L33,0.28859421610832214,0.4883880317211151,0.5909117460250854,24,False,,seed_initial_dcopf_case
L03->L06,0.2884123921394348,0.5574547648429871,0.5173736214637756,25,False,,seed_initial_dcopf_case
L16->L03,0.2880009412765503,0.4986359775066376,0.577577531337738,26,False,,seed_initial_dcopf_case
L25->L03,0.2844710648059845,0.5025073289871216,0.5661033391952515,27,False,,seed_initial_dcopf_case
L26->L03,0.2844710648059845,0.5025073289871216,0.5661033391952515,28,False,,seed_initial_dcopf_case
L19->L03,0.28421756625175476,0.50228351354599,0.5658508539199829,29,False,,seed_initial_dcopf_case
L17->L03,0.2841816544532776,0.49617549777030945,0.5727442502975464,30,False,,seed_initial_dcopf_case
L03->L07,0.28349316120147705,0.5574547648429871,0.508549153804779,31,False,,seed_initial_dcopf_case
L09->L03,0.28340068459510803,0.4883880317211151,0.580277681350708,32,False,,seed_initial_dcopf_case
L38->L25,0.283252477645874,0.4883880317211151,0.5799742341041565,33,False,,seed_initial_dcopf_case
L38->L26,0.283252477645874,0.4883880317211151,0.5799742341041565,34,False,,seed_initial_dcopf_case
L19->L32,0.2830450236797333,0.50228351354599,0.5635164380073547,35,False,,seed_initial_dcopf_case
L19->L33,0.2830450236797333,0.50228351354599,0.5635164380073547,36,False,,seed_initial_dcopf_case
L20->L03,0.2823755145072937,0.5011193752288818,0.5634894967079163,37,False,,seed_initial_dcopf_case
L03->L23,0.2822171151638031,0.5574547648429871,0.506260097026825,38,False,,seed_initial_dcopf_case
L20->L32,0.28161314129829407,0.5011193752288818,0.5619681477546692,39,False,,seed_initial_dcopf_case
L20->L33,0.28161314129829407,0.5011193752288818,0.5619681477546692,40,False,,seed_initial_dcopf_case
L03->L04,0.281314879655838,0.5574547648429871,0.5046416521072388,41,False,,seed_initial_dcopf_case
L21->L03,0.28130704164505005,0.49875718355178833,0.5640160441398621,42,False,,seed_initial_dcopf_case
L03->L21,0.280917227268219,0.5574547648429871,0.5039283037185669,43,False,,seed_initial_dcopf_case
L03->L12,0.28029778599739075,0.5574547648429871,0.5028170943260193,44,False,,seed_initial_dcopf_case
L18->L03,0.28004947304725647,0.493658185005188,0.5672942996025085,45,False,,seed_initial_dcopf_case
L11->L03,0.27982136607170105,0.4883880317211151,0.5729488730430603,46,False,,seed_initial_dcopf_case
L01->L02,0.2797228991985321,0.5266364216804504,0.5311499238014221,47,False,,seed_initial_dcopf_case
L14->L32,0.27960914373397827,0.4981677532196045,0.561275064945221,48,False,,seed_initial_dcopf_case
L14->L33,0.2796091139316559,0.4981677532196045,0.5612750053405762,49,False,,seed_initial_dcopf_case
L22->L03,0.2790510654449463,0.4964592754840851,0.5620824694633484,50,False,,seed_initial_dcopf_case
L36->L03,0.27904564142227173,0.49301499128341675,0.5659983158111572,51,False,,seed_initial_dcopf_case
L37->L03,0.27904564142227173,0.49301496148109436,0.5659983158111572,52,False,,seed_initial_dcopf_case
L24->L03,0.27756673097610474,0.4883880317211151,0.5683323740959167,53,False,,seed_initial_dcopf_case
L22->L32,0.27724528312683105,0.4964592754840851,0.558445155620575,54,False,,seed_initial_dcopf_case
L22->L33,0.27724528312683105,0.4964592754840851,0.558445155620575,55,False,,seed_initial_dcopf_case
L29->L03,0.27723821997642517,0.4883880317211151,0.5676597356796265,56,False,,seed_initial_dcopf_case
L03->L36,0.27709680795669556,0.5574547648429871,0.49707499146461487,57,False,,seed_initial_dcopf_case
L03->L37,0.27709680795669556,0.5574547648429871,0.49707499146461487,58,False,,seed_initial_dcopf_case
L03->L20,0.27707597613334656,0.5574547648429871,0.4970375895500183,59,False,,seed_initial_dcopf_case
L31->L03,0.27706846594810486,0.4903537929058075,0.5650379061698914,60,False,,seed_initial_dcopf_case
L02->L01,0.2769235074520111,0.5064802765846252,0.5467606782913208,61,False,,seed_initial_dcopf_case
L03->L09,0.2768484652042389,0.5574547648429871,0.4966294467449188,62,False,,seed_initial_dcopf_case
L28->L03,0.2767966091632843,0.4883880317211151,0.5667555332183838,63,False,,seed_initial_dcopf_case
L13->L03,0.27673155069351196,0.4895797073841095,0.565243124961853,64,False,,seed_initial_dcopf_case
L32->L03,0.2766733169555664,0.4883880317211151,0.5665030479431152,65,False,,seed_initial_dcopf_case
L33->L03,0.2766733169555664,0.4883880317211151,0.5665030479431152,66,False,,seed_initial_dcopf_case
L38->L03,0.2765282690525055,0.4883880317211151,0.5662060976028442,67,False,,seed_initial_dcopf_case
L06->L01,0.2764550745487213,0.4929000735282898,0.5608744621276855,68,False,,seed_initial_dcopf_case
L34->L03,0.27644532918930054,0.4883880317211151,0.5660362243652344,69,False,,seed_initial_dcopf_case
L35->L03,0.27644532918930054,0.4883880317211151,0.5660362243652344,70,False,,seed_initial_dcopf_case
L30->L03,0.2761940062046051,0.4883880317211151,0.5655216574668884,71,False,,seed_initial_dcopf_case
L23->L03,0.27565065026283264,0.4883880317211151,0.564409077167511,72,False,,seed_initial_dcopf_case
L03->L22,0.27483463287353516,0.5574547648429871,0.49301689863204956,73,False,,seed_initial_dcopf_case
L03->L15,0.2746697962284088,0.5574547648429871,0.49272122979164124,74,False,,seed_initial_dcopf_case
L03->L16,0.27449339628219604,0.5574547648429871,0.4924047887325287,75,False,,seed_initial_dcopf_case
L03->L11,0.27441737055778503,0.5574547648429871,0.4922683835029602,76,False,,seed_initial_dcopf_case
L19->L38,0.27418020367622375,0.50228351354599,0.5458674430847168,77,False,,seed_initial_dcopf_case
