path,rank,score,used_measured_state,initial_offline_lines,simulation_initial_source,total_load_shed_mw,critical,final_outage_labels
L03->L25,1,0.32990846037864685,False,,seed_initial_dcopf_case,0.0,False,"L03,L25"
L03->L26,2,0.32990846037864685,False,,seed_initial_dcopf_case,0.0,False,"L03,L26"
L03->L32,3,0.3126334249973297,False,,seed_initial_dcopf_case,0.0,False,"L03,L32"
L03->L33,4,0.3126334249973297,False,,seed_initial_dcopf_case,0.0,False,"L03,L33"
L03->L38,5,0.3039047420024872,False,,seed_initial_dcopf_case,0.0,False,"L03,L38"
L03->L02,6,0.3017411231994629,False,,seed_initial_dcopf_case,0.0,False,"L02,L03"
L03->L30,7,0.30054572224617004,False,,seed_initial_dcopf_case,0.0,False,"L03,L30"
L03->L01,8,0.29767081141471863,False,,seed_initial_dcopf_case,0.0,False,"L01,L03"
L20->L25,9,0.29601070284843445,False,,seed_initial_dcopf_case,0.0,False,"L20,L25"
L20->L26,10,0.29601070284843445,False,,seed_initial_dcopf_case,0.0,False,"L20,L26"
L19->L25,11,0.29595044255256653,False,,seed_initial_dcopf_case,0.0,False,"L19,L25"
L19->L26,12,0.29595044255256653,False,,seed_initial_dcopf_case,0.0,False,"L19,L26"
L03->L24,13,0.2951532304286957,False,,seed_initial_dcopf_case,0.0,False,"L03,L24"
L22->L25,14,0.29228153824806213,False,,seed_initial_dcopf_case,0.0,False,"L22,L25"
L22->L26,15,0.29228153824806213,False,,seed_initial_dcopf_case,0.0,False,"L22,L26"
L03->L27,16,0.29151344299316406,False,,seed_initial_dcopf_case,0.0,False,"L03,L27"
L14->L25,17,0.2911018431186676,False,,seed_initial_dcopf_case,0.0,False,"L14,L25"
L14->L26,18,0.2911018431186676,False,,seed_initial_dcopf_case,0.0,False,"L14,L26"
L02->L03,19,0.2907390892505646,False,,seed_initial_dcopf_case,0.0,False,"L02,L03"
L12->L03,20,0.2889690101146698,False,,seed_initial_dcopf_case,0.0,False,"L03,L12"
L04->L01,21,0.28875118494033813,False,,seed_initial_dcopf_case,82.39944368301173,True,"L01,L04,L10"
L03->L08,22,0.28872150182724,False,,seed_initial_dcopf_case,0.0,False,"L03,L08"
L38->L32,23,0.28859421610832214,False,,seed_initial_dcopf_case,0.0,False,"L32,L38"
L38->L33,24,0.28859421610832214,False,,seed_initial_dcopf_case,0.0,False,"L33,L38"
L03->L06,25,0.2884123921394348,False,,seed_initial_dcopf_case,0.0,False,"L03,L06"
L16->L03,26,0.2880009412765503,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L25->L03,27,0.2844710648059845,False,,seed_initial_dcopf_case,0.0,False,"L03,L25"
L26->L03,28,0.2844710648059845,False,,seed_initial_dcopf_case,0.0,False,"L03,L26"
L19->L03,29,0.28421756625175476,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L17->L03,30,0.2841816544532776,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L03->L07,31,0.28349316120147705,False,,seed_initial_dcopf_case,0.0,False,"L03,L07"
L09->L03,32,0.28340068459510803,False,,seed_initial_dcopf_case,85.8406488939796,True,"L03,L09"
L38->L25,33,0.283252477645874,False,,seed_initial_dcopf_case,0.0,False,"L25,L38"
L38->L26,34,0.283252477645874,False,,seed_initial_dcopf_case,0.0,False,"L26,L38"
L19->L32,35,0.2830450236797333,False,,seed_initial_dcopf_case,0.0,False,"L19,L32"
L19->L33,36,0.2830450236797333,False,,seed_initial_dcopf_case,0.0,False,"L19,L33"
L20->L03,37,0.2823755145072937,False,,seed_initial_dcopf_case,0.0,False,"L03,L20"
L03->L23,38,0.2822171151638031,False,,seed_initial_dcopf_case,0.0,False,"L03,L23"
L20->L32,39,0.28161314129829407,False,,seed_initial_dcopf_case,0.0,False,"L20,L32"
L20->L33,40,0.28161314129829407,False,,seed_initial_dcopf_case,0.0,False,"L20,L33"
L03->L04,41,0.281314879655838,False,,seed_initial_dcopf_case,0.0,False,"L03,L04"
L21->L03,42,0.28130704164505005,False,,seed_initial_dcopf_case,0.0,False,"L03,L21"
L03->L21,43,0.280917227268219,False,,seed_initial_dcopf_case,0.0,False,"L03,L21"
L03->L12,44,0.28029778599739075,False,,seed_initial_dcopf_case,0.0,False,"L03,L12"
L18->L03,45,0.28004947304725647,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L11->L03,46,0.27982136607170105,False,,seed_initial_dcopf_case,0.0,False,"L03,L11"
L01->L02,47,0.2797228991985321,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L14->L32,48,0.27960914373397827,False,,seed_initial_dcopf_case,0.0,False,"L14,L32"
L14->L33,49,0.2796091139316559,False,,seed_initial_dcopf_case,0.0,False,"L14,L33"
L22->L03,50,0.2790510654449463,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L36->L03,51,0.27904564142227173,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L37->L03,52,0.27904564142227173,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L24->L03,53,0.27756673097610474,False,,seed_initial_dcopf_case,0.0,False,"L03,L24"
L22->L32,54,0.27724528312683105,False,,seed_initial_dcopf_case,0.0,False,"L22,L32"
L22->L33,55,0.27724528312683105,False,,seed_initial_dcopf_case,0.0,False,"L22,L33"
L29->L03,56,0.27723821997642517,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L03->L36,57,0.27709680795669556,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L03->L37,58,0.27709680795669556,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L03->L20,59,0.27707597613334656,False,,seed_initial_dcopf_case,0.0,False,"L03,L20"
L31->L03,60,0.27706846594810486,False,,seed_initial_dcopf_case,0.0,False,"L03,L31"
L02->L01,61,0.2769235074520111,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L03->L09,62,0.2768484652042389,False,,seed_initial_dcopf_case,85.8406488939796,True,"L03,L09"
L28->L03,63,0.2767966091632843,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L13->L03,64,0.27673155069351196,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L32->L03,65,0.2766733169555664,False,,seed_initial_dcopf_case,0.0,False,"L03,L32"
L33->L03,66,0.2766733169555664,False,,seed_initial_dcopf_case,0.0,False,"L03,L33"
L38->L03,67,0.2765282690525055,False,,seed_initial_dcopf_case,0.0,False,"L03,L38"
L06->L01,68,0.2764550745487213,False,,seed_initial_dcopf_case,0.0,False,"L01,L06"
L34->L03,69,0.27644532918930054,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L35->L03,70,0.27644532918930054,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L30->L03,71,0.2761940062046051,False,,seed_initial_dcopf_case,0.0,False,"L03,L30"
L23->L03,72,0.27565065026283264,False,,seed_initial_dcopf_case,0.0,False,"L03,L23"
L03->L22,73,0.27483463287353516,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L03->L15,74,0.2746697962284088,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L03->L16,75,0.27449339628219604,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L03->L11,76,0.27441737055778503,False,,seed_initial_dcopf_case,0.0,False,"L03,L11"
L19->L38,77,0.27418020367622375,False,,seed_initial_dcopf_case,0.0,False,"L19,L38"
L14->L03,78,0.27413538098335266,False,,seed_initial_dcopf_case,0.0,False,"L03,L14"
L05->L01,79,0.27411946654319763,False,,seed_initial_dcopf_case,0.0,False,"L01,L05"
L03->L31,80,0.2740834057331085,False,,seed_initial_dcopf_case,0.0,False,"L03,L31"
L03->L10,81,0.2737919092178345,False,,seed_initial_dcopf_case,0.0,False,"L03,L10"
L03->L18,82,0.273226797580719,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L20->L38,83,0.27314332127571106,False,,seed_initial_dcopf_case,0.0,False,"L20,L38"
L03->L17,84,0.27258026599884033,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L03->L14,85,0.2725784182548523,False,,seed_initial_dcopf_case,0.0,False,"L03,L14"
L01->L03,86,0.2725578844547272,False,,seed_initial_dcopf_case,0.0,False,"L01,L03"
L07->L27,87,0.27248021960258484,False,,seed_initial_dcopf_case,0.0,False,"L07,L27"
L01->L04,88,0.2723730504512787,False,,seed_initial_dcopf_case,0.0,False,"L01,L04"
L03->L05,89,0.27225422859191895,False,,seed_initial_dcopf_case,0.0,False,"L03,L05"
L03->L19,90,0.27225422859191895,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L03->L28,91,0.27225422859191895,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L03->L29,92,0.27225422859191895,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L03->L34,93,0.27225422859191895,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L03->L35,94,0.27225422859191895,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L12->L25,95,0.2720215320587158,False,,seed_initial_dcopf_case,0.0,False,"L12,L25"
