scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error
1,20260708,L001->L008,L001,L008,True,True,40.354199858188814,40.354199858188814,0.0,1.0000000000000004,"L001,L008,L014,L015,L017,L018,L019,L020,L022,L024,L026,L037,L044,L045,L046,L060,L102,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",37,65.15977608799152,65.15977608799152,35,"L014,L015,L017,L018,L019,L020,L022,L024,L026,L037,L044,L045,L046,L060,L102,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",35,True,relay_cascade,
1,20260708,L001->L012,L001,L012,True,True,25.67010059251546,25.67010059251546,0.0,1.0000000000000024,"L001,L012,L014,L015,L018,L019,L020,L022,L030,L044,L045,L046,L054,L060,L102,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",35,37.899680428034436,37.899680428034436,33,"L014,L015,L018,L019,L020,L022,L030,L044,L045,L046,L054,L060,L102,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",33,True,relay_cascade,
1,20260708,L001->L013,L001,L013,True,True,20.67354040745169,20.67354040745169,0.0,1.0000000000000062,"L001,L013,L018,L044,L045,L046,L060,L065,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",29,38.60558557002037,38.60558557002037,27,"L018,L044,L045,L046,L060,L065,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",27,True,relay_cascade,
1,20260708,L001->L016,L001,L016,True,True,31.514792047850804,31.514792047850804,0.0,1.0,"L001,L016,L018,L019,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",30,38.382005570610126,38.382005570610126,28,"L018,L019,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",28,True,relay_cascade,
1,20260708,L001->L017,L001,L017,True,True,14.684099265673353,14.684099265673353,0.0,1.0000000000000002,"L001,L017,L018,L019,L044,L045,L046,L060,L065,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",30,38.72903526288175,38.72903526288175,28,"L018,L019,L044,L045,L046,L060,L065,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",28,True,relay_cascade,
1,20260708,L001->L021,L001,L021,True,True,22.50545676159403,22.50545676159403,0.0,1.0000000000000018,"L001,L018,L019,L021,L024,L026,L044,L045,L046,L048,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",33,39.821681698792105,39.821681698792105,31,"L018,L019,L024,L026,L044,L045,L046,L048,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",31,True,relay_cascade,
1,20260708,L001->L022,L001,L022,True,True,3.373982453970864,0.0,3.373982453970864,1.000000000000003,"L001,L022",2,1.1513260036121742,1.1513260036121742,0,,0,False,island_only,
1,20260708,L001->L028,L001,L028,True,True,1.2263267694651248,0.0,1.2263267694651248,1.0000000000000675,"L001,L018,L028,L115",4,1.7628635124492,1.7628635124492,2,"L018,L115",2,True,relay_cascade,
1,20260708,L001->L029,L001,L029,True,True,42.3080770354206,42.3080770354206,0.0,1.0000000000000013,"L001,L018,L025,L029,L030,L044,L045,L046,L060,L065,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",31,38.186252080211496,38.186252080211496,29,"L018,L025,L030,L044,L045,L046,L060,L065,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",29,True,relay_cascade,
1,20260708,L001->L032,L001,L032,True,True,7.272188818003705,7.272188818003705,0.0,1.000000000000003,"L001,L018,L019,L025,L030,L032,L039,L040,L044,L045,L046,L060,L065,L102,L104,L109,L111,L112,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L180,L182,L186",36,40.69200152704845,40.69200152704845,34,"L018,L019,L025,L030,L039,L040,L044,L045,L046,L060,L065,L102,L104,L109,L111,L112,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L180,L182,L186",34,True,relay_cascade,
