path,score,first_probability,second_probability,rank,used_measured_state,initial_offline_lines,simulation_initial_source
L03->L25,0.32997187972068787,0.5725978016853333,0.576271653175354,1,False,,seed_initial_dcopf_case
L03->L26,0.32997187972068787,0.5725978016853333,0.576271653175354,2,False,,seed_initial_dcopf_case
L03->L32,0.32079240679740906,0.5725978016853333,0.5602403879165649,3,False,,seed_initial_dcopf_case
L03->L33,0.32079240679740906,0.5725978016853333,0.5602403879165649,4,False,,seed_initial_dcopf_case
L03->L02,0.31308722496032715,0.5725978016853333,0.5467838644981384,5,False,,seed_initial_dcopf_case
L03->L30,0.3098684847354889,0.5725978016853333,0.5411625504493713,6,False,,seed_initial_dcopf_case
L03->L38,0.30947425961494446,0.5725978016853333,0.5404740571975708,7,False,,seed_initial_dcopf_case
L03->L01,0.3019358813762665,0.5725978016853333,0.5273088216781616,8,False,,seed_initial_dcopf_case
L03->L08,0.301151305437088,0.5725978016853333,0.5259386301040649,9,False,,seed_initial_dcopf_case
L03->L06,0.30114880204200745,0.5725978016853333,0.5259342789649963,10,False,,seed_initial_dcopf_case
L03->L24,0.29560714960098267,0.5725978016853333,0.5162561535835266,11,False,,seed_initial_dcopf_case
L02->L03,0.295382559299469,0.5067684650421143,0.5828747749328613,12,False,,seed_initial_dcopf_case
L04->L01,0.29488080739974976,0.5237561464309692,0.563011646270752,13,False,,seed_initial_dcopf_case
L19->L26,0.29153525829315186,0.5005295872688293,0.5824536085128784,14,False,,seed_initial_dcopf_case
L19->L25,0.29153522849082947,0.5005295872688293,0.5824535489082336,15,False,,seed_initial_dcopf_case
L03->L27,0.2914489507675171,0.5725978016853333,0.5089941620826721,16,False,,seed_initial_dcopf_case
L03->L12,0.2908381223678589,0.5725978016853333,0.507927417755127,17,False,,seed_initial_dcopf_case
L38->L32,0.28996026515960693,0.4883880317211151,0.5937088131904602,18,False,,seed_initial_dcopf_case
L38->L33,0.28996026515960693,0.4883880317211151,0.5937088131904602,19,False,,seed_initial_dcopf_case
L03->L04,0.2897454798221588,0.5725978016853333,0.5060191750526428,20,False,,seed_initial_dcopf_case
L19->L03,0.28955188393592834,0.5005295872688293,0.5784910321235657,21,False,,seed_initial_dcopf_case
L03->L14,0.2894585430622101,0.5725978016853333,0.5055180788040161,22,False,,seed_initial_dcopf_case
L25->L03,0.2886819541454315,0.49797725677490234,0.5797091126441956,23,False,,seed_initial_dcopf_case
L26->L03,0.2886819541454315,0.49797725677490234,0.5797091126441956,24,False,,seed_initial_dcopf_case
L03->L07,0.28848809003829956,0.5725978016853333,0.5038232803344727,25,False,,seed_initial_dcopf_case
L03->L09,0.2881741523742676,0.5725978016853333,0.5032749772071838,26,False,,seed_initial_dcopf_case
L20->L25,0.28678253293037415,0.4941639006137848,0.5803388953208923,27,False,,seed_initial_dcopf_case
L20->L26,0.28678253293037415,0.4941639006137848,0.5803388953208923,28,False,,seed_initial_dcopf_case
L14->L25,0.28663623332977295,0.49459075927734375,0.5795422196388245,29,False,,seed_initial_dcopf_case
L14->L26,0.28663623332977295,0.49459075927734375,0.5795422196388245,30,False,,seed_initial_dcopf_case
L12->L03,0.2864638566970825,0.4893498420715332,0.5853968262672424,31,False,,seed_initial_dcopf_case
L03->L23,0.2853414714336395,0.5725978016853333,0.49832794070243835,32,False,,seed_initial_dcopf_case
L03->L21,0.28506386280059814,0.5725978016853333,0.49784308671951294,33,False,,seed_initial_dcopf_case
L11->L03,0.28433990478515625,0.48916152119636536,0.5812801718711853,34,False,,seed_initial_dcopf_case
L36->L03,0.28427013754844666,0.4905657470226288,0.5794740915298462,35,False,,seed_initial_dcopf_case
L37->L03,0.28427013754844666,0.4905657470226288,0.5794740915298462,36,False,,seed_initial_dcopf_case
L31->L03,0.28411975502967834,0.49108654260635376,0.578553318977356,37,False,,seed_initial_dcopf_case
L03->L31,0.2840830385684967,0.5725978016853333,0.4961301386356354,38,False,,seed_initial_dcopf_case
L18->L03,0.28369787335395813,0.4883880317211151,0.58088618516922,39,False,,seed_initial_dcopf_case
L16->L03,0.2834690511226654,0.4965061545372009,0.5709275603294373,40,False,,seed_initial_dcopf_case
L13->L03,0.28338369727134705,0.4883880317211151,0.580242931842804,41,False,,seed_initial_dcopf_case
L28->L03,0.28316688537597656,0.4883880317211151,0.5797989964485168,42,False,,seed_initial_dcopf_case
L38->L03,0.2831062972545624,0.4883880317211151,0.5796748995780945,43,False,,seed_initial_dcopf_case
L32->L03,0.2830888628959656,0.4883880317211151,0.5796392560005188,44,False,,seed_initial_dcopf_case
L33->L03,0.2830888628959656,0.4883880317211151,0.5796392560005188,45,False,,seed_initial_dcopf_case
L22->L25,0.28306350111961365,0.4896465837955475,0.5780975818634033,46,False,,seed_initial_dcopf_case
L22->L26,0.28306350111961365,0.4896465837955475,0.5780975818634033,47,False,,seed_initial_dcopf_case
L20->L03,0.28304919600486755,0.4941639006137848,0.5727840662002563,48,False,,seed_initial_dcopf_case
L30->L03,0.28300583362579346,0.4883880317211151,0.5794692039489746,49,False,,seed_initial_dcopf_case
L34->L03,0.283001571893692,0.4883880317211151,0.5794605016708374,50,False,,seed_initial_dcopf_case
L35->L03,0.283001571893692,0.4883880317211151,0.5794605016708374,51,False,,seed_initial_dcopf_case
L19->L32,0.28281232714653015,0.5005295872688293,0.5650261640548706,52,False,,seed_initial_dcopf_case
L19->L33,0.28281229734420776,0.5005295872688293,0.5650261044502258,53,False,,seed_initial_dcopf_case
L03->L36,0.2827548682689667,0.5725978016853333,0.49381059408187866,54,False,,seed_initial_dcopf_case
L03->L37,0.2827548682689667,0.5725978016853333,0.49381059408187866,55,False,,seed_initial_dcopf_case
L05->L01,0.28226709365844727,0.49900123476982117,0.5656641125679016,56,False,,seed_initial_dcopf_case
L21->L03,0.2822277545928955,0.494326114654541,0.5709343552589417,57,False,,seed_initial_dcopf_case
L09->L03,0.2817865014076233,0.4883880317211151,0.5769726037979126,58,False,,seed_initial_dcopf_case
L24->L03,0.28138405084609985,0.4883880317211151,0.576148509979248,59,False,,seed_initial_dcopf_case
L29->L03,0.28042489290237427,0.4883880317211151,0.5741845965385437,60,False,,seed_initial_dcopf_case
L22->L03,0.28036749362945557,0.4896465837955475,0.5725915431976318,61,False,,seed_initial_dcopf_case
L38->L25,0.27994394302368164,0.4883880317211151,0.5731998682022095,62,False,,seed_initial_dcopf_case
L38->L26,0.27994394302368164,0.4883880317211151,0.5731998682022095,63,False,,seed_initial_dcopf_case
L03->L20,0.27988922595977783,0.5725978016853333,0.48880597949028015,64,False,,seed_initial_dcopf_case
L03->L16,0.2797418534755707,0.5725978016853333,0.4885485768318176,65,False,,seed_initial_dcopf_case
L03->L05,0.27964991331100464,0.5725978016853333,0.4883880317211151,66,False,,seed_initial_dcopf_case
L03->L10,0.27964991331100464,0.5725978016853333,0.4883880317211151,67,False,,seed_initial_dcopf_case
L03->L11,0.27964991331100464,0.5725978016853333,0.4883880317211151,68,False,,seed_initial_dcopf_case
L03->L13,0.27964991331100464,0.5725978016853333,0.4883880317211151,69,False,,seed_initial_dcopf_case
L03->L15,0.27964991331100464,0.5725978016853333,0.4883880317211151,70,False,,seed_initial_dcopf_case
L03->L17,0.27964991331100464,0.5725978016853333,0.4883880317211151,71,False,,seed_initial_dcopf_case
L03->L18,0.27964991331100464,0.5725978016853333,0.4883880317211151,72,False,,seed_initial_dcopf_case
L03->L19,0.27964991331100464,0.5725978016853333,0.4883880317211151,73,False,,seed_initial_dcopf_case
L03->L22,0.27964991331100464,0.5725978016853333,0.4883880317211151,74,False,,seed_initial_dcopf_case
L03->L28,0.27964991331100464,0.5725978016853333,0.4883880317211151,75,False,,seed_initial_dcopf_case
L03->L29,0.27964991331100464,0.5725978016853333,0.4883880317211151,76,False,,seed_initial_dcopf_case
L03->L34,0.27964991331100464,0.5725978016853333,0.4883880317211151,77,False,,seed_initial_dcopf_case
L03->L35,0.27964991331100464,0.5725978016853333,0.4883880317211151,78,False,,seed_initial_dcopf_case
