scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error,first_step_critical,first_step_total_load_shed_mw,valid_ordered_n2,skip_reason
1,20260708,L121->L125,L121,L125,True,True,111.76063839397672,111.76063839397672,0.0,1.0000000000000002,"L018,L060,L102,L115,L121,L125,L128,L134,L140,L155,L158,L178,L182",13,13.74474158861215,13.74474158861215,10,"L018,L060,L102,L115,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L125->L121,L125,L121,True,True,111.76063839397672,111.76063839397672,0.0,1.0000000000000002,"L018,L060,L102,L115,L121,L125,L128,L134,L140,L155,L158,L178,L182",13,13.744741588612142,13.744741588612142,10,"L018,L060,L102,L115,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L062->L068,L062,L068,True,True,82.31518105810146,82.31518105810146,0.0,1.0000000000000004,"L018,L045,L060,L062,L068,L102,L115,L128,L134,L140,L155,L158,L178,L182",14,14.012653202193716,14.012653202193716,12,"L018,L045,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",12,True,relay_cascade,,False,0.0,True,
1,20260708,L068->L062,L068,L062,True,True,82.31518105810146,82.31518105810146,0.0,1.0,"L018,L060,L062,L068,L102,L111,L115,L128,L134,L140,L155,L158,L178,L182",14,14.010963323169689,14.010963323169689,12,"L018,L060,L102,L111,L115,L128,L134,L140,L155,L158,L178,L182",12,True,relay_cascade,,False,0.0,True,
1,20260708,L001->L183,L001,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000004,"L001,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600002233014576,13.600002233014576,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L002->L183,L002,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000001,"L002,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600008903571656,13.600008903571656,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L003->L183,L003,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L003,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600098413429327,13.600098413429327,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L004->L183,L004,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L004,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600094452295526,13.600094452295526,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L005->L183,L005,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L005,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600122714079893,13.600122714079893,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L006->L183,L006,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L006,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600093218043389,13.600093218043389,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L007->L183,L007,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L007,L018,L019,L102,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L183",16,1.319734963630187,1.319734963630187,1,L102,14,True,relay_cascade,,False,0.0,True,
1,20260708,L008->L183,L008,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000016,"L008,L018,L019,L020,L045,L060,L102,L115,L128,L134,L140,L155,L178,L182,L183",15,1.067778484316712,1.067778484316712,0,,13,False,island_only,,False,0.0,True,
1,20260708,L009->L183,L009,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000018,"L009,L018,L019,L102,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L183",16,1.3197349636301912,1.3197349636301912,1,L102,14,True,relay_cascade,,False,0.0,True,
1,20260708,L010->L183,L010,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L010,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600098135484492,13.600098135484492,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L011->L183,L011,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000004,"L011,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600117119951005,13.600117119951005,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L012->L183,L012,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L012,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599992609942271,13.599992609942271,10,"L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L013->L183,L013,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000004,"L013,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599977855968367,13.599977855968367,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L014->L183,L014,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000104,"L014,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.59999480331978,13.59999480331978,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L015->L183,L015,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L015,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.60004863012824,13.60004863012824,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L017->L183,L017,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L017,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",12,13.600039181820552,13.600039181820552,10,"L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",10,True,relay_cascade,,False,0.0,True,
1,20260708,L018->L183,L018,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",12,13.59996430363993,13.59996430363993,10,"L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",10,True,relay_cascade,,False,0.0,True,
1,20260708,L019->L183,L019,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L019,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599977893892731,13.599977893892731,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L020->L183,L020,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000104,"L018,L020,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600058076507043,13.600058076507043,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L021->L183,L021,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L021,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.598496987505987,13.598496987505987,10,"L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L022->L183,L022,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L022,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599686089454218,13.599686089454218,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L023->L183,L023,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L023,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599783238674435,13.599783238674435,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L024->L183,L024,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L024,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599865480349507,13.599865480349507,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L025->L183,L025,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L025,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.59963766888853,13.59963766888853,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L026->L183,L026,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000004,"L018,L026,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599937933826544,13.599937933826544,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L027->L183,L027,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L027,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.595686056253868,13.595686056253868,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L028->L183,L028,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L028,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.59270701437244,13.59270701437244,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L029->L183,L029,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000004,"L029,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",12,13.590541363882355,13.590541363882355,10,"L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",10,True,relay_cascade,,False,0.0,True,
1,20260708,L030->L183,L030,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L030,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.570010203841171,13.570010203841171,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L031->L183,L031,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000104,"L018,L031,L060,L102,L111,L115,L128,L134,L140,L155,L158,L178,L182,L183",14,13.61826837308796,13.61826837308796,11,"L018,L060,L102,L111,L115,L128,L134,L140,L155,L158,L178",12,True,relay_cascade,,False,0.0,True,
1,20260708,L032->L183,L032,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L032,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.597438035141073,13.597438035141073,9,"L018,L060,L102,L115,L128,L134,L140,L155,L158",11,True,relay_cascade,,False,0.0,True,
1,20260708,L033->L183,L033,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000004,"L018,L033,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.595116243622412,13.595116243622412,9,"L018,L060,L102,L115,L128,L134,L140,L155,L158",11,True,relay_cascade,,False,0.0,True,
1,20260708,L034->L183,L034,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L034,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.59908599536558,13.59908599536558,10,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178",11,True,relay_cascade,,False,0.0,True,
1,20260708,L035->L183,L035,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L035,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.59969622175547,13.59969622175547,10,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178",11,True,relay_cascade,,False,0.0,True,
1,20260708,L036->L183,L036,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000038,"L018,L019,L020,L036,L044,L045,L060,L102,L109,L111,L115,L128,L134,L140,L155,L158,L178,L182,L183",19,13.613047419929634,13.613047419929634,7,"L060,L102,L128,L134,L140,L155,L158",17,True,relay_cascade,,False,0.0,True,
1,20260708,L037->L183,L037,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L019,L020,L037,L102,L115,L128,L134,L140,L155,L158,L178,L179,L182,L183",15,1.4448280001179732,1.4448280001179732,1,L102,13,True,relay_cascade,,False,0.0,True,
1,20260708,L038->L183,L038,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L038,L045,L102,L111,L115,L128,L134,L140,L155,L158,L178,L179,L182,L183",15,1.520536789340302,1.520536789340302,1,L102,13,True,relay_cascade,,False,0.0,True,
1,20260708,L039->L183,L039,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000104,"L018,L039,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599458766744162,13.599458766744162,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
