path,rank,score,used_measured_state,initial_offline_lines,simulation_initial_source,total_load_shed_mw,critical,final_outage_labels
L03->L25,1,0.32340341806411743,False,,seed_initial_dcopf_case,0.0,False,"L03,L25"
L03->L26,2,0.32340341806411743,False,,seed_initial_dcopf_case,0.0,False,"L03,L26"
L03->L32,3,0.31136199831962585,False,,seed_initial_dcopf_case,0.0,False,"L03,L32"
L03->L33,4,0.31136199831962585,False,,seed_initial_dcopf_case,0.0,False,"L03,L33"
L03->L02,5,0.3097459673881531,False,,seed_initial_dcopf_case,0.0,False,"L02,L03"
L03->L38,6,0.3043754994869232,False,,seed_initial_dcopf_case,0.0,False,"L03,L38"
L03->L30,7,0.30216801166534424,False,,seed_initial_dcopf_case,0.0,False,"L03,L30"
L03->L06,8,0.2982899844646454,False,,seed_initial_dcopf_case,0.0,False,"L03,L06"
L03->L01,9,0.29712018370628357,False,,seed_initial_dcopf_case,0.0,False,"L01,L03"
L02->L03,10,0.2958414852619171,False,,seed_initial_dcopf_case,0.0,False,"L02,L03"
L03->L08,11,0.29566705226898193,False,,seed_initial_dcopf_case,0.0,False,"L03,L08"
L04->L01,12,0.29442381858825684,False,,seed_initial_dcopf_case,0.0,False,"L01,L04"
L03->L09,13,0.29254552721977234,False,,seed_initial_dcopf_case,75.48968909644849,True,"L03,L09"
L03->L24,14,0.2900286912918091,False,,seed_initial_dcopf_case,0.0,False,"L03,L24"
L12->L03,15,0.28969764709472656,False,,seed_initial_dcopf_case,0.0,False,"L03,L12"
L03->L27,16,0.28912416100502014,False,,seed_initial_dcopf_case,0.0,False,"L03,L27"
L09->L03,17,0.28859618306159973,False,,seed_initial_dcopf_case,75.48968909644849,True,"L03,L09"
L03->L23,18,0.28824785351753235,False,,seed_initial_dcopf_case,0.0,False,"L03,L23"
L03->L14,19,0.28805652260780334,False,,seed_initial_dcopf_case,0.0,False,"L03,L14"
L03->L12,20,0.28726276755332947,False,,seed_initial_dcopf_case,0.0,False,"L03,L12"
L16->L03,21,0.2867479622364044,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L31->L03,22,0.2854759991168976,False,,seed_initial_dcopf_case,0.0,False,"L03,L31"
L11->L03,23,0.28520894050598145,False,,seed_initial_dcopf_case,0.0,False,"L03,L11"
L03->L07,24,0.28503093123435974,False,,seed_initial_dcopf_case,0.0,False,"L03,L07"
L03->L04,25,0.28454411029815674,False,,seed_initial_dcopf_case,0.0,False,"L03,L04"
L24->L03,26,0.2835446298122406,False,,seed_initial_dcopf_case,0.0,False,"L03,L24"
L28->L03,27,0.28320661187171936,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L21->L03,28,0.28298842906951904,False,,seed_initial_dcopf_case,0.0,False,"L03,L21"
L19->L25,29,0.28296196460723877,False,,seed_initial_dcopf_case,0.0,False,"L19,L25"
L19->L26,30,0.28296196460723877,False,,seed_initial_dcopf_case,0.0,False,"L19,L26"
L32->L03,31,0.28290408849716187,False,,seed_initial_dcopf_case,0.0,False,"L03,L32"
L33->L03,32,0.28290408849716187,False,,seed_initial_dcopf_case,0.0,False,"L03,L33"
L38->L03,33,0.28283920884132385,False,,seed_initial_dcopf_case,0.0,False,"L03,L38"
L34->L03,34,0.28273317217826843,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L35->L03,35,0.28273317217826843,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L36->L03,36,0.2827201783657074,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L37->L03,37,0.2827201783657074,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L14->L25,38,0.28264617919921875,False,,seed_initial_dcopf_case,0.0,False,"L14,L25"
L14->L26,39,0.28264617919921875,False,,seed_initial_dcopf_case,0.0,False,"L14,L26"
L25->L03,40,0.2825912833213806,False,,seed_initial_dcopf_case,0.0,False,"L03,L25"
L26->L03,41,0.2825912833213806,False,,seed_initial_dcopf_case,0.0,False,"L03,L26"
L13->L03,42,0.282536119222641,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L38->L32,43,0.28247445821762085,False,,seed_initial_dcopf_case,0.0,False,"L32,L38"
L38->L33,44,0.28247442841529846,False,,seed_initial_dcopf_case,0.0,False,"L33,L38"
L23->L03,45,0.2823605239391327,False,,seed_initial_dcopf_case,0.0,False,"L03,L23"
L30->L03,46,0.2821994423866272,False,,seed_initial_dcopf_case,0.0,False,"L03,L30"
L29->L03,47,0.28215497732162476,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L18->L03,48,0.28194841742515564,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L03->L21,49,0.28162115812301636,False,,seed_initial_dcopf_case,0.0,False,"L03,L21"
L19->L03,50,0.2813394367694855,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L03->L11,51,0.28114980459213257,False,,seed_initial_dcopf_case,0.0,False,"L03,L11"
L05->L01,52,0.2808966636657715,False,,seed_initial_dcopf_case,0.0,False,"L01,L05"
L20->L25,53,0.28029659390449524,False,,seed_initial_dcopf_case,0.0,False,"L20,L25"
L20->L26,54,0.28029659390449524,False,,seed_initial_dcopf_case,0.0,False,"L20,L26"
L17->L03,55,0.2800684869289398,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L03->L10,56,0.27963948249816895,False,,seed_initial_dcopf_case,0.0,False,"L03,L10"
L22->L25,57,0.2796258330345154,False,,seed_initial_dcopf_case,0.0,False,"L22,L25"
L22->L26,58,0.2796258330345154,False,,seed_initial_dcopf_case,0.0,False,"L22,L26"
L20->L03,59,0.278377503156662,False,,seed_initial_dcopf_case,0.0,False,"L03,L20"
L03->L16,60,0.2780938446521759,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L22->L03,61,0.27794256806373596,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L03->L36,62,0.27776920795440674,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L03->L37,63,0.27776920795440674,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L03->L29,64,0.27741608023643494,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L03->L05,65,0.27732425928115845,False,,seed_initial_dcopf_case,0.0,False,"L03,L05"
L03->L13,66,0.27732425928115845,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L03->L15,67,0.27732425928115845,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L03->L17,68,0.27732425928115845,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L03->L18,69,0.27732425928115845,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L03->L19,70,0.27732425928115845,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L03->L20,71,0.27732425928115845,False,,seed_initial_dcopf_case,0.0,False,"L03,L20"
L03->L22,72,0.27732425928115845,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L03->L28,73,0.27732425928115845,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L03->L34,74,0.27732425928115845,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L03->L35,75,0.27732425928115845,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L03->L31,76,0.27720263600349426,False,,seed_initial_dcopf_case,0.0,False,"L03,L31"
L01->L02,77,0.27714139223098755,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L38->L25,78,0.27488183975219727,False,,seed_initial_dcopf_case,0.0,False,"L25,L38"
L38->L26,79,0.27488183975219727,False,,seed_initial_dcopf_case,0.0,False,"L26,L38"
L14->L03,80,0.27458837628364563,False,,seed_initial_dcopf_case,0.0,False,"L03,L14"
L15->L03,81,0.2739972770214081,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L02->L01,82,0.27312931418418884,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L14->L33,83,0.27220407128334045,False,,seed_initial_dcopf_case,0.0,False,"L14,L33"
L14->L32,84,0.27220404148101807,False,,seed_initial_dcopf_case,0.0,False,"L14,L32"
L15->L04,85,0.27179935574531555,False,,seed_initial_dcopf_case,0.0,False,"L04,L15"
L19->L32,86,0.271670937538147,False,,seed_initial_dcopf_case,0.0,False,"L19,L32"
L19->L33,87,0.271670937538147,False,,seed_initial_dcopf_case,0.0,False,"L19,L33"
L15->L06,88,0.27047014236450195,False,,seed_initial_dcopf_case,0.0,False,"L06,L15"
L01->L03,89,0.2703341841697693,False,,seed_initial_dcopf_case,0.0,False,"L01,L03"
L01->L04,90,0.2702138423919678,False,,seed_initial_dcopf_case,0.0,False,"L01,L04"
L02->L04,91,0.27005892992019653,False,,seed_initial_dcopf_case,0.0,False,"L02,L04"
L06->L01,92,0.26922646164894104,False,,seed_initial_dcopf_case,0.0,False,"L01,L06"
L04->L08,93,0.2690942883491516,False,,seed_initial_dcopf_case,88.62154787849988,True,"L04,L08"
L20->L32,94,0.2690334916114807,False,,seed_initial_dcopf_case,0.0,False,"L20,L32"
L20->L33,95,0.2690334916114807,False,,seed_initial_dcopf_case,0.0,False,"L20,L33"
L28->L30,96,0.26897212862968445,False,,seed_initial_dcopf_case,0.0,False,"L28,L30"
L15->L08,97,0.2685123383998871,False,,seed_initial_dcopf_case,0.0,False,"L08,L15"
L02->L06,98,0.26801496744155884,False,,seed_initial_dcopf_case,0.0,False,"L02,L06"
L22->L32,99,0.26801055669784546,False,,seed_initial_dcopf_case,0.0,False,"L22,L32"
L22->L33,100,0.26801055669784546,False,,seed_initial_dcopf_case,0.0,False,"L22,L33"
