path,rank,score,used_measured_state,initial_offline_lines,simulation_initial_source,total_load_shed_mw,critical,final_outage_labels
L03->L25,1,0.321744829416275,False,,seed_initial_dcopf_case,0.0,False,"L03,L25"
L03->L26,2,0.321744829416275,False,,seed_initial_dcopf_case,0.0,False,"L03,L26"
L03->L32,3,0.3080849051475525,False,,seed_initial_dcopf_case,0.0,False,"L03,L32"
L03->L33,4,0.3080849051475525,False,,seed_initial_dcopf_case,0.0,False,"L03,L33"
L03->L02,5,0.30216124653816223,False,,seed_initial_dcopf_case,0.0,False,"L02,L03"
L03->L38,6,0.3013487160205841,False,,seed_initial_dcopf_case,0.0,False,"L03,L38"
L03->L30,7,0.2980147898197174,False,,seed_initial_dcopf_case,0.0,False,"L03,L30"
L03->L01,8,0.29765138030052185,False,,seed_initial_dcopf_case,0.0,False,"L01,L03"
L02->L03,9,0.29137900471687317,False,,seed_initial_dcopf_case,0.0,False,"L02,L03"
L19->L25,10,0.2907804548740387,False,,seed_initial_dcopf_case,0.0,False,"L19,L25"
L19->L26,11,0.2907804548740387,False,,seed_initial_dcopf_case,0.0,False,"L19,L26"
L03->L06,12,0.28981316089630127,False,,seed_initial_dcopf_case,0.0,False,"L03,L06"
L03->L08,13,0.2891239523887634,False,,seed_initial_dcopf_case,0.0,False,"L03,L08"
L03->L24,14,0.28899961709976196,False,,seed_initial_dcopf_case,0.0,False,"L03,L24"
L12->L03,15,0.28853124380111694,False,,seed_initial_dcopf_case,0.0,False,"L03,L12"
L16->L03,16,0.2878820300102234,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L20->L25,17,0.28770744800567627,False,,seed_initial_dcopf_case,0.0,False,"L20,L25"
L20->L26,18,0.28770744800567627,False,,seed_initial_dcopf_case,0.0,False,"L20,L26"
L14->L25,19,0.2873765528202057,False,,seed_initial_dcopf_case,0.0,False,"L14,L25"
L14->L26,20,0.2873765528202057,False,,seed_initial_dcopf_case,0.0,False,"L14,L26"
L04->L01,21,0.28628090023994446,False,,seed_initial_dcopf_case,0.0,False,"L01,L04"
L09->L03,22,0.286262571811676,False,,seed_initial_dcopf_case,81.59698196870792,True,"L03,L09"
L19->L03,23,0.2854934334754944,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L22->L25,24,0.28372928500175476,False,,seed_initial_dcopf_case,0.0,False,"L22,L25"
L22->L26,25,0.28372928500175476,False,,seed_initial_dcopf_case,0.0,False,"L22,L26"
L38->L32,26,0.28256893157958984,False,,seed_initial_dcopf_case,0.0,False,"L32,L38"
L38->L33,27,0.28256890177726746,False,,seed_initial_dcopf_case,0.0,False,"L33,L38"
L03->L27,28,0.2824283540248871,False,,seed_initial_dcopf_case,0.0,False,"L03,L27"
L03->L12,29,0.2822047472000122,False,,seed_initial_dcopf_case,0.0,False,"L03,L12"
L03->L07,30,0.282101571559906,False,,seed_initial_dcopf_case,0.0,False,"L03,L07"
L20->L03,31,0.282016783952713,False,,seed_initial_dcopf_case,0.0,False,"L03,L20"
L31->L03,32,0.28189024329185486,False,,seed_initial_dcopf_case,0.0,False,"L03,L31"
L17->L03,33,0.2815228998661041,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L03->L09,34,0.2813796103000641,False,,seed_initial_dcopf_case,81.59698196870792,True,"L03,L09"
L11->L03,35,0.2809954881668091,False,,seed_initial_dcopf_case,0.0,False,"L03,L11"
L03->L04,36,0.2806060016155243,False,,seed_initial_dcopf_case,0.0,False,"L03,L04"
L21->L03,37,0.2805221378803253,False,,seed_initial_dcopf_case,0.0,False,"L03,L21"
L03->L21,38,0.28041842579841614,False,,seed_initial_dcopf_case,0.0,False,"L03,L21"
L36->L03,39,0.2801176905632019,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L37->L03,40,0.2801176905632019,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L03->L23,41,0.28005409240722656,False,,seed_initial_dcopf_case,0.0,False,"L03,L23"
L18->L03,42,0.27991291880607605,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L24->L03,43,0.27909359335899353,False,,seed_initial_dcopf_case,0.0,False,"L03,L24"
L28->L03,44,0.278780460357666,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L22->L03,45,0.27862274646759033,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L32->L03,46,0.2785787284374237,False,,seed_initial_dcopf_case,0.0,False,"L03,L32"
L33->L03,47,0.2785787284374237,False,,seed_initial_dcopf_case,0.0,False,"L03,L33"
L38->L03,48,0.27848201990127563,False,,seed_initial_dcopf_case,0.0,False,"L03,L38"
L25->L03,49,0.27842050790786743,False,,seed_initial_dcopf_case,0.0,False,"L03,L25"
L26->L03,50,0.27842050790786743,False,,seed_initial_dcopf_case,0.0,False,"L03,L26"
L13->L03,51,0.27838003635406494,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L34->L03,52,0.2783593237400055,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L35->L03,53,0.2783593237400055,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L01->L02,54,0.27818620204925537,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L30->L03,55,0.2781609892845154,False,,seed_initial_dcopf_case,0.0,False,"L03,L30"
L19->L32,56,0.27784544229507446,False,,seed_initial_dcopf_case,0.0,False,"L19,L32"
L19->L33,57,0.27784544229507446,False,,seed_initial_dcopf_case,0.0,False,"L19,L33"
L29->L03,58,0.27710068225860596,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L03->L11,59,0.2765018939971924,False,,seed_initial_dcopf_case,0.0,False,"L03,L11"
L05->L01,60,0.276492714881897,False,,seed_initial_dcopf_case,0.0,False,"L01,L05"
L03->L36,61,0.27625954151153564,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L03->L37,62,0.27625954151153564,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L03->L20,63,0.27613088488578796,False,,seed_initial_dcopf_case,0.0,False,"L03,L20"
L14->L03,64,0.2760838568210602,False,,seed_initial_dcopf_case,0.0,False,"L03,L14"
L23->L03,65,0.27581390738487244,False,,seed_initial_dcopf_case,0.0,False,"L03,L23"
L38->L25,66,0.2756448984146118,False,,seed_initial_dcopf_case,0.0,False,"L25,L38"
L38->L26,67,0.2756448984146118,False,,seed_initial_dcopf_case,0.0,False,"L26,L38"
L14->L32,68,0.27546998858451843,False,,seed_initial_dcopf_case,0.0,False,"L14,L32"
L14->L33,69,0.27546998858451843,False,,seed_initial_dcopf_case,0.0,False,"L14,L33"
L03->L14,70,0.27546757459640503,False,,seed_initial_dcopf_case,0.0,False,"L03,L14"
L02->L01,71,0.2752330005168915,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L20->L32,72,0.27488401532173157,False,,seed_initial_dcopf_case,0.0,False,"L20,L32"
L20->L33,73,0.27488401532173157,False,,seed_initial_dcopf_case,0.0,False,"L20,L33"
L03->L15,74,0.2747851610183716,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L03->L29,75,0.27464863657951355,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L03->L22,76,0.2742854356765747,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L03->L10,77,0.27409330010414124,False,,seed_initial_dcopf_case,0.0,False,"L03,L10"
L03->L16,78,0.27397388219833374,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L15->L03,79,0.2739652097225189,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L03->L05,80,0.2736377716064453,False,,seed_initial_dcopf_case,0.0,False,"L03,L05"
L03->L13,81,0.2736377716064453,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L03->L17,82,0.2736377716064453,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L03->L18,83,0.2736377716064453,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L03->L19,84,0.2736377716064453,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L03->L28,85,0.2736377716064453,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L03->L34,86,0.2736377716064453,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L03->L35,87,0.2736377716064453,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L03->L31,88,0.2735588550567627,False,,seed_initial_dcopf_case,0.0,False,"L03,L31"
L06->L01,89,0.273171603679657,False,,seed_initial_dcopf_case,0.0,False,"L01,L06"
L01->L03,90,0.27242520451545715,False,,seed_initial_dcopf_case,0.0,False,"L01,L03"
L19->L38,91,0.27087077498435974,False,,seed_initial_dcopf_case,0.0,False,"L19,L38"
L15->L06,92,0.27084073424339294,False,,seed_initial_dcopf_case,0.0,False,"L06,L15"
L01->L04,93,0.27067190408706665,False,,seed_initial_dcopf_case,0.0,False,"L01,L04"
L15->L04,94,0.27060312032699585,False,,seed_initial_dcopf_case,0.0,False,"L04,L15"
L22->L32,95,0.2703278958797455,False,,seed_initial_dcopf_case,0.0,False,"L22,L32"
L22->L33,96,0.2703278958797455,False,,seed_initial_dcopf_case,0.0,False,"L22,L33"
L15->L08,97,0.2699121832847595,False,,seed_initial_dcopf_case,0.0,False,"L08,L15"
L15->L01,98,0.2693907916545868,False,,seed_initial_dcopf_case,0.0,False,"L01,L15"
L19->L01,99,0.2690286636352539,False,,seed_initial_dcopf_case,0.0,False,"L01,L19"
L20->L01,100,0.2688003480434418,False,,seed_initial_dcopf_case,0.0,False,"L01,L20"
