path,score,first_probability,second_probability,rank,used_measured_state,initial_offline_lines,simulation_initial_source
L03->L25,0.33532553911209106,0.5773777961730957,0.5807731747627258,1,False,,seed_initial_dcopf_case
L03->L26,0.33532553911209106,0.5773777961730957,0.5807731747627258,2,False,,seed_initial_dcopf_case
L03->L32,0.32537204027175903,0.5773777961730957,0.5635340213775635,3,False,,seed_initial_dcopf_case
L03->L33,0.32537201046943665,0.5773777961730957,0.5635339617729187,4,False,,seed_initial_dcopf_case
L03->L30,0.31403833627700806,0.5773777961730957,0.5439044237136841,5,False,,seed_initial_dcopf_case
L03->L02,0.31382688879966736,0.5773777961730957,0.5435382127761841,6,False,,seed_initial_dcopf_case
L03->L38,0.3130877912044525,0.5773777961730957,0.542258083820343,7,False,,seed_initial_dcopf_case
L03->L06,0.3031943142414093,0.5773777961730957,0.5251229405403137,8,False,,seed_initial_dcopf_case
L02->L03,0.30285489559173584,0.5165484547615051,0.5863049030303955,9,False,,seed_initial_dcopf_case
L03->L01,0.30196863412857056,0.5773777961730957,0.5230000615119934,10,False,,seed_initial_dcopf_case
L03->L08,0.30157509446144104,0.5773777961730957,0.5223184823989868,11,False,,seed_initial_dcopf_case
L03->L24,0.300266832113266,0.5773777961730957,0.5200526118278503,12,False,,seed_initial_dcopf_case
L04->L01,0.2969961166381836,0.5251912474632263,0.5655009150505066,13,False,,seed_initial_dcopf_case
L03->L27,0.29590296745300293,0.5773777961730957,0.5124945640563965,14,False,,seed_initial_dcopf_case
L03->L12,0.2946718633174896,0.5773777961730957,0.5103623270988464,15,False,,seed_initial_dcopf_case
L03->L09,0.2931310534477234,0.5773777961730957,0.5076936483383179,16,False,,seed_initial_dcopf_case
L25->L03,0.2919372022151947,0.5019229054450989,0.5816375613212585,17,False,,seed_initial_dcopf_case
L26->L03,0.2919372022151947,0.5019229054450989,0.5816375613212585,18,False,,seed_initial_dcopf_case
L03->L14,0.291596919298172,0.5773777961730957,0.5050365924835205,19,False,,seed_initial_dcopf_case
L38->L32,0.2915894091129303,0.4883880317211151,0.5970445275306702,20,False,,seed_initial_dcopf_case
L38->L33,0.2915894091129303,0.4883880317211151,0.5970445275306702,21,False,,seed_initial_dcopf_case
L03->L23,0.29151713848114014,0.5773777961730957,0.5048984289169312,22,False,,seed_initial_dcopf_case
L20->L25,0.29097455739974976,0.4982796013355255,0.5839583873748779,23,False,,seed_initial_dcopf_case
L20->L26,0.29097455739974976,0.4982796013355255,0.5839583873748779,24,False,,seed_initial_dcopf_case
L12->L03,0.2894575595855713,0.4883880317211151,0.5926794409751892,25,False,,seed_initial_dcopf_case
L03->L07,0.28940120339393616,0.5773777961730957,0.501233696937561,26,False,,seed_initial_dcopf_case
L03->L04,0.2893000543117523,0.5773777961730957,0.5010585188865662,27,False,,seed_initial_dcopf_case
L03->L21,0.2890593409538269,0.5773777961730957,0.5006415843963623,28,False,,seed_initial_dcopf_case
L19->L25,0.28839683532714844,0.4926544427871704,0.5853937864303589,29,False,,seed_initial_dcopf_case
L19->L26,0.28839683532714844,0.4926544427871704,0.5853937864303589,30,False,,seed_initial_dcopf_case
L03->L31,0.2880212664604187,0.5773777961730957,0.4988436698913574,31,False,,seed_initial_dcopf_case
L22->L25,0.28774353861808777,0.4945594370365143,0.5818179249763489,32,False,,seed_initial_dcopf_case
L22->L26,0.28774353861808777,0.4945594370365143,0.5818179249763489,33,False,,seed_initial_dcopf_case
L09->L03,0.2869980037212372,0.4883880317211151,0.5876433849334717,34,False,,seed_initial_dcopf_case
L21->L03,0.2868361175060272,0.49602022767066956,0.5782750248908997,35,False,,seed_initial_dcopf_case
L03->L10,0.28677383065223694,0.5773777961730957,0.49668315052986145,36,False,,seed_initial_dcopf_case
L36->L03,0.2865792512893677,0.4928215742111206,0.5815070867538452,37,False,,seed_initial_dcopf_case
L37->L03,0.2865792512893677,0.4928215742111206,0.5815070867538452,38,False,,seed_initial_dcopf_case
L14->L25,0.28628063201904297,0.4924567937850952,0.5813314914703369,39,False,,seed_initial_dcopf_case
L14->L26,0.28628063201904297,0.4924567937850952,0.5813314914703369,40,False,,seed_initial_dcopf_case
L32->L03,0.28606730699539185,0.4913468360900879,0.5822105407714844,41,False,,seed_initial_dcopf_case
L33->L03,0.28606730699539185,0.4913468360900879,0.5822105407714844,42,False,,seed_initial_dcopf_case
L18->L03,0.2858043909072876,0.49027955532073975,0.5829417109489441,43,False,,seed_initial_dcopf_case
L03->L36,0.2857174277305603,0.5773777961730957,0.49485349655151367,44,False,,seed_initial_dcopf_case
L03->L37,0.2857173979282379,0.5773777961730957,0.4948534667491913,45,False,,seed_initial_dcopf_case
L20->L03,0.28548046946525574,0.4982796013355255,0.5729323029518127,46,False,,seed_initial_dcopf_case
L03->L20,0.28540119528770447,0.5773777961730957,0.4943057894706726,47,False,,seed_initial_dcopf_case
L05->L01,0.2852384150028229,0.5041674971580505,0.5657612085342407,48,False,,seed_initial_dcopf_case
L16->L03,0.28498905897140503,0.4946039617061615,0.5761964917182922,49,False,,seed_initial_dcopf_case
L11->L03,0.2846546769142151,0.4883880317211151,0.5828453302383423,50,False,,seed_initial_dcopf_case
L28->L03,0.2846488654613495,0.4883880317211151,0.5828334093093872,51,False,,seed_initial_dcopf_case
L24->L03,0.2846035659313202,0.4883880317211151,0.5827406644821167,52,False,,seed_initial_dcopf_case
L03->L11,0.28437626361846924,0.5773777961730957,0.4925306439399719,53,False,,seed_initial_dcopf_case
L13->L03,0.2842635214328766,0.4883880317211151,0.5820444226264954,54,False,,seed_initial_dcopf_case
L38->L03,0.2842021584510803,0.4883880317211151,0.5819187760353088,55,False,,seed_initial_dcopf_case
L34->L03,0.2840472161769867,0.4883880317211151,0.5816015005111694,56,False,,seed_initial_dcopf_case
L35->L03,0.2840472161769867,0.4883880317211151,0.5816015005111694,57,False,,seed_initial_dcopf_case
L29->L03,0.28393250703811646,0.4883880317211151,0.5813666582107544,58,False,,seed_initial_dcopf_case
L31->L03,0.2837112843990326,0.4893926978111267,0.5797211527824402,59,False,,seed_initial_dcopf_case
L30->L03,0.2837100923061371,0.4883880317211151,0.5809112191200256,60,False,,seed_initial_dcopf_case
L03->L22,0.28306877613067627,0.5773777961730957,0.4902661442756653,61,False,,seed_initial_dcopf_case
L22->L03,0.2828125059604645,0.4945594370365143,0.5718473792076111,62,False,,seed_initial_dcopf_case
L19->L03,0.2820954918861389,0.4926544427871704,0.572603166103363,63,False,,seed_initial_dcopf_case
L03->L18,0.2820303440093994,0.5773777961730957,0.48846757411956787,64,False,,seed_initial_dcopf_case
L03->L05,0.2819844186306,0.5773777961730957,0.4883880317211151,65,False,,seed_initial_dcopf_case
L03->L13,0.2819844186306,0.5773777961730957,0.4883880317211151,66,False,,seed_initial_dcopf_case
