path,score,first_probability,second_probability,rank,used_measured_state,initial_offline_lines,simulation_initial_source
L03->L25,0.31853675842285156,0.5601282715797424,0.5686853528022766,1,False,,seed_initial_dcopf_case
L03->L26,0.31853675842285156,0.5601282715797424,0.5686853528022766,2,False,,seed_initial_dcopf_case
L03->L32,0.307060182094574,0.5601282715797424,0.5481961965560913,3,False,,seed_initial_dcopf_case
L03->L33,0.307060182094574,0.5601282715797424,0.5481961965560913,4,False,,seed_initial_dcopf_case
L03->L02,0.30395743250846863,0.5601282715797424,0.5426568388938904,5,False,,seed_initial_dcopf_case
L03->L01,0.3015269935131073,0.5601282715797424,0.5383177399635315,6,False,,seed_initial_dcopf_case
L03->L38,0.2999226748943329,0.5601282715797424,0.5354535579681396,7,False,,seed_initial_dcopf_case
L03->L30,0.2975354492664337,0.5601282715797424,0.5311916470527649,8,False,,seed_initial_dcopf_case
L02->L03,0.29248717427253723,0.507244348526001,0.5766198635101318,9,False,,seed_initial_dcopf_case
L03->L08,0.29202571511268616,0.5601282715797424,0.5213550925254822,10,False,,seed_initial_dcopf_case
L03->L06,0.29169780015945435,0.5601282715797424,0.5207696557044983,11,False,,seed_initial_dcopf_case
L12->L03,0.29104819893836975,0.4903629720211029,0.5935362577438354,12,False,,seed_initial_dcopf_case
L04->L01,0.2893373966217041,0.5258843898773193,0.5501919984817505,13,False,,seed_initial_dcopf_case
L19->L25,0.28795963525772095,0.5007990002632141,0.5750004053115845,14,False,,seed_initial_dcopf_case
L19->L26,0.28795960545539856,0.5007990002632141,0.5750003457069397,15,False,,seed_initial_dcopf_case
L16->L03,0.28792399168014526,0.4965122640132904,0.5798929929733276,16,False,,seed_initial_dcopf_case
L03->L04,0.28600168228149414,0.5601282715797424,0.5106003284454346,17,False,,seed_initial_dcopf_case
L03->L24,0.28516533970832825,0.5601282715797424,0.509107232093811,18,False,,seed_initial_dcopf_case
L09->L03,0.28484582901000977,0.4883880317211151,0.5832366943359375,19,False,,seed_initial_dcopf_case
L14->L25,0.28481876850128174,0.49627554416656494,0.5739125609397888,20,False,,seed_initial_dcopf_case
L14->L26,0.28481876850128174,0.49627554416656494,0.5739125609397888,21,False,,seed_initial_dcopf_case
L20->L25,0.2847144305706024,0.4969727694988251,0.5728974342346191,22,False,,seed_initial_dcopf_case
L20->L26,0.2847144305706024,0.4969727694988251,0.5728974342346191,23,False,,seed_initial_dcopf_case
L19->L03,0.28463274240493774,0.5007990002632141,0.5683572292327881,24,False,,seed_initial_dcopf_case
L17->L03,0.28418540954589844,0.4952172040939331,0.5738601088523865,25,False,,seed_initial_dcopf_case
L38->L32,0.2824995815753937,0.4883880317211151,0.5784326195716858,26,False,,seed_initial_dcopf_case
L38->L33,0.2824995815753937,0.4883880317211151,0.5784326195716858,27,False,,seed_initial_dcopf_case
L21->L03,0.2824196517467499,0.4944741725921631,0.5711514949798584,28,False,,seed_initial_dcopf_case
L03->L07,0.28153687715530396,0.5601282715797424,0.502629280090332,29,False,,seed_initial_dcopf_case
L31->L03,0.2813965976238251,0.49577146768569946,0.5675933957099915,30,False,,seed_initial_dcopf_case
L11->L03,0.28124719858169556,0.4883880317211151,0.5758683085441589,31,False,,seed_initial_dcopf_case
L03->L12,0.2811843156814575,0.5601282715797424,0.5019998550415039,32,False,,seed_initial_dcopf_case
