scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error
1,20260708,L001->L051,L001,L051,True,True,59.27261934980908,59.27261934980908,0.0,1.000000000000001,"L001,L018,L019,L024,L044,L045,L046,L048,L051,L056,L057,L058,L060,L065,L074,L077,L078,L082,L095,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",43,46.36401893922927,46.36401893922927,41,"L018,L019,L024,L044,L045,L046,L048,L056,L057,L058,L060,L065,L074,L077,L078,L082,L095,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",41,True,relay_cascade,
1,20260708,L001->L090,L001,L090,True,True,36.82232008588366,36.82232008588366,0.0,1.0000000000000056,"L001,L018,L019,L030,L044,L045,L046,L054,L056,L060,L065,L089,L090,L091,L092,L095,L102,L104,L109,L110,L111,L113,L115,L126,L127,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",43,49.633668903476185,49.633668903476185,41,"L018,L019,L030,L044,L045,L046,L054,L056,L060,L065,L089,L091,L092,L095,L102,L104,L109,L110,L111,L113,L115,L126,L127,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,True,relay_cascade,
1,20260708,L001->L107,L001,L107,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000001,"L001,L018,L019,L030,L044,L045,L046,L060,L065,L102,L104,L107,L109,L110,L111,L112,L113,L114,L115,L119,L120,L126,L127,L128,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",42,15.694174350831435,15.694174350831435,40,"L018,L019,L030,L044,L045,L046,L060,L065,L102,L104,L109,L110,L111,L112,L113,L114,L115,L119,L120,L126,L127,L128,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",40,True,relay_cascade,
1,20260708,L003->L051,L003,L051,True,True,59.27261934980908,59.27261934980908,0.0,1.000000000000002,"L003,L018,L019,L024,L044,L045,L046,L048,L051,L056,L057,L058,L060,L065,L074,L077,L078,L082,L095,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",43,46.3510756661361,46.3510756661361,40,"L019,L024,L044,L045,L046,L048,L056,L057,L058,L060,L065,L074,L077,L078,L082,L095,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",41,True,relay_cascade,
1,20260708,L003->L011,L003,L011,True,True,43.18588914235053,43.18588914235053,0.0,1.000000000000033,"L001,L003,L006,L011,L014,L015,L018,L019,L020,L022,L030,L040,L044,L045,L046,L054,L056,L057,L060,L065,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",43,46.40779890025568,46.40779890025568,40,"L001,L006,L014,L015,L019,L020,L022,L030,L040,L044,L045,L046,L054,L056,L057,L060,L065,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,True,relay_cascade,
1,20260708,L003->L090,L003,L090,True,True,36.82232008588366,36.82232008588366,0.0,1.0000000000000056,"L003,L018,L019,L030,L044,L045,L046,L054,L056,L060,L065,L089,L090,L091,L092,L095,L102,L104,L109,L110,L111,L113,L115,L126,L127,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",43,49.63386694344106,49.63386694344106,40,"L019,L030,L044,L045,L046,L054,L056,L060,L065,L089,L091,L092,L095,L102,L104,L109,L110,L111,L113,L115,L126,L127,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,True,relay_cascade,
1,20260708,L001->L070,L001,L070,True,True,4.985720985998649,0.0,4.985720985998649,1.0,"L001,L018,L019,L030,L044,L045,L046,L054,L056,L060,L065,L070,L077,L078,L079,L082,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",42,46.126125812423886,46.126125812423886,40,"L018,L019,L030,L044,L045,L046,L054,L056,L060,L065,L077,L078,L079,L082,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",40,True,relay_cascade,
1,20260708,L003->L070,L003,L070,True,True,4.985720985998649,0.0,4.985720985998649,1.0000000000000004,"L003,L018,L019,L030,L044,L045,L046,L054,L056,L060,L065,L070,L077,L078,L079,L082,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",43,46.12612581242378,46.12612581242378,40,"L019,L030,L044,L045,L046,L054,L056,L060,L065,L077,L078,L079,L082,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",41,True,relay_cascade,
1,20260708,L001->L108,L001,L108,True,True,4.985720985998649,0.0,4.985720985998649,1.0000000000000369,"L001,L018,L030,L044,L045,L046,L056,L057,L060,L065,L095,L102,L104,L108,L109,L110,L111,L112,L113,L114,L115,L126,L127,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",42,45.68495149148545,45.68495149148545,40,"L018,L030,L044,L045,L046,L056,L057,L060,L065,L095,L102,L104,L109,L110,L111,L112,L113,L114,L115,L126,L127,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",40,True,relay_cascade,
1,20260708,L003->L107,L003,L107,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L003,L018,L019,L030,L044,L045,L046,L060,L065,L102,L104,L107,L109,L110,L111,L112,L113,L114,L115,L119,L120,L126,L127,L128,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",42,21.879243878029108,21.879243878029108,39,"L019,L030,L044,L045,L046,L060,L065,L102,L104,L109,L110,L111,L112,L113,L114,L115,L119,L120,L126,L127,L128,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",40,True,relay_cascade,
1,20260708,L001->L011,L001,L011,True,True,52.66057626768308,47.67485528168443,4.985720985998649,1.0000000000000002,"L001,L010,L011,L014,L015,L018,L019,L020,L022,L030,L037,L044,L045,L046,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,47.422080296513,47.422080296513,39,"L010,L014,L015,L018,L019,L020,L022,L030,L037,L044,L045,L046,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",39,True,relay_cascade,
1,20260708,L003->L008,L003,L008,True,True,45.33992084418746,40.354199858188814,4.985720985998649,1.000000000000001,"L003,L008,L014,L015,L017,L018,L019,L020,L022,L026,L030,L037,L044,L045,L046,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",42,47.40824393198311,47.40824393198311,39,"L014,L015,L017,L019,L020,L022,L026,L030,L037,L044,L045,L046,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",40,True,relay_cascade,
1,20260708,L001->L031,L001,L031,True,True,36.82232008588366,36.82232008588366,0.0,1.0000000000000024,"L001,L018,L019,L025,L030,L031,L039,L040,L043,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,48.53083329072304,48.53083329072304,39,"L018,L019,L025,L030,L039,L040,L043,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",39,True,relay_cascade,
1,20260708,L003->L054,L003,L054,True,True,31.890688783719977,31.890688783719977,0.0,1.0000000000000004,"L003,L018,L019,L024,L026,L030,L032,L039,L044,L045,L046,L054,L060,L062,L063,L064,L065,L078,L102,L104,L105,L106,L109,L110,L111,L112,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",42,49.12352318545573,49.12352318545573,39,"L019,L024,L026,L030,L032,L039,L044,L045,L046,L060,L062,L063,L064,L065,L078,L102,L104,L105,L106,L109,L110,L111,L112,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",40,True,relay_cascade,
1,20260708,L001->L036,L001,L036,True,True,22.50545676159403,22.50545676159403,0.0,1.0,"L001,L014,L015,L018,L019,L020,L025,L026,L030,L032,L036,L039,L044,L045,L046,L048,L054,L060,L102,L109,L110,L111,L112,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,48.48768902107022,48.48768902107022,39,"L014,L015,L018,L019,L020,L025,L026,L030,L032,L039,L044,L045,L046,L048,L054,L060,L102,L109,L110,L111,L112,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",39,True,relay_cascade,
1,20260708,L001->L038,L001,L038,True,True,77.36714366189312,77.36714366189312,0.0,1.0,"L001,L018,L025,L030,L032,L038,L039,L043,L045,L046,L060,L065,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",40,49.08619390275894,49.08619390275894,38,"L018,L025,L030,L032,L039,L043,L045,L046,L060,L065,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",38,True,relay_cascade,
1,20260708,L003->L038,L003,L038,True,True,77.36714366189312,77.36714366189312,0.0,1.000000000000002,"L003,L018,L019,L025,L030,L032,L038,L039,L043,L045,L046,L060,L065,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,49.08619390275894,49.08619390275894,38,"L019,L025,L030,L032,L039,L043,L045,L046,L060,L065,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",39,True,relay_cascade,
