top_rank,top_bucket,scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error
1,"top_20,top_50,top_100",1,20260708,L147->L183,L147,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182,L183",18,0.9185195732020464,0.9185195732020464,0,,16,False,island_only,
2,"top_20,top_50,top_100",1,20260708,L061->L183,L061,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L045,L046,L060,L061,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L183",18,0.9208449753196916,0.9208449753196916,0,,16,False,island_only,
3,"top_20,top_50,top_100",1,20260708,L121->L183,L121,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L045,L046,L060,L102,L113,L115,L121,L128,L134,L140,L155,L158,L178,L179,L182,L183",17,21.773301600787416,21.773301600787416,14,"L018,L045,L046,L060,L102,L113,L115,L134,L140,L155,L158,L178,L179,L182",15,True,relay_cascade,
4,"top_20,top_50,top_100",1,20260708,L008->L097,L008,L097,True,True,73.5894826740987,73.5894826740987,0.0,1.0,"L008,L018,L019,L020,L022,L044,L045,L046,L055,L056,L057,L058,L060,L065,L097,L102,L104,L109,L111,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L178,L179,L182",37,4.899683648413532,4.899683648413532,14,"L055,L056,L057,L058,L065,L104,L148,L149,L150,L153,L154,L156,L157,L160",35,True,relay_cascade,
5,"top_20,top_50,top_100",1,20260708,L014->L147,L014,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000009,"L014,L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",18,6.4230966725232985,6.4230966725232985,16,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
6,"top_20,top_50,top_100",1,20260708,L122->L147,L122,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000004,"L018,L045,L046,L060,L102,L113,L115,L122,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",18,16.375416762691394,16.375416762691394,15,"L018,L045,L046,L060,L102,L113,L115,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
7,"top_20,top_50,top_100",1,20260708,L124->L147,L124,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000004,"L018,L045,L046,L060,L102,L113,L115,L124,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",18,16.375416762691355,16.375416762691355,15,"L018,L045,L046,L060,L102,L113,L115,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
8,"top_20,top_50,top_100",1,20260708,L048->L147,L048,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000002,"L018,L045,L046,L048,L060,L102,L113,L115,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",18,6.44306685191112,6.44306685191112,16,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
9,"top_20,top_50,top_100",1,20260708,L083->L147,L083,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000002,"L018,L045,L046,L060,L083,L102,L113,L115,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",18,6.426295799672601,6.426295799672601,16,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
10,"top_20,top_50,top_100",1,20260708,L119->L147,L119,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000002,"L018,L045,L046,L060,L102,L113,L115,L119,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",18,4.822576342990304,4.822576342990304,14,"L018,L045,L046,L060,L102,L113,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
11,"top_20,top_50,top_100",1,20260708,L171->L147,L171,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000002,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L147,L155,L156,L158,L171,L178,L179,L182",18,6.422895118341976,6.422895118341976,16,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
12,"top_20,top_50,top_100",1,20260708,L179->L147,L179,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",17,6.474126580954228,6.474126580954228,15,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L182",15,True,relay_cascade,
13,"top_20,top_50,top_100",1,20260708,L180->L147,L180,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L147,L155,L156,L158,L178,L179,L180,L182",18,0.9499036211071537,0.9499036211071537,0,,16,False,island_only,
14,"top_20,top_50,top_100",1,20260708,L105->L097,L105,L097,True,True,36.82232008588366,36.82232008588366,0.0,1.000000000000003,"L018,L030,L045,L046,L056,L057,L060,L065,L077,L078,L097,L102,L104,L105,L109,L111,L112,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L178,L179,L182",35,6.988221050569249,6.988221050569249,32,"L018,L030,L045,L046,L056,L057,L060,L077,L078,L102,L104,L109,L111,L112,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L178,L179,L182",33,True,relay_cascade,
