scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error
1,20260708,L105->L097,L105,L097,True,True,36.82232008588366,36.82232008588366,0.0,1.000000000000003,"L018,L030,L045,L046,L056,L057,L060,L065,L077,L078,L097,L102,L104,L105,L109,L111,L112,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L178,L179,L182",35,6.988221050569249,6.988221050569249,32,"L018,L030,L045,L046,L056,L057,L060,L077,L078,L102,L104,L109,L111,L112,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L178,L179,L182",33,True,relay_cascade,
1,20260708,L001->L106,L001,L106,True,False,0.0,0.0,0.0,1.0000000000000004,"L001,L018,L030,L045,L046,L060,L064,L065,L102,L104,L106,L109,L111,L112,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",25,23.305287715105607,23.305287715105607,23,"L018,L030,L045,L046,L060,L064,L065,L102,L104,L109,L111,L112,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",23,True,non_critical,
1,20260708,L150->L036,L150,L036,True,True,22.50545676159403,22.50545676159403,0.0,1.0,"L018,L019,L020,L036,L044,L045,L046,L048,L060,L102,L109,L111,L113,L115,L128,L134,L140,L150,L155,L156,L158,L178,L179,L182",24,20.081168904069283,20.081168904069283,22,"L018,L019,L020,L044,L045,L046,L048,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",22,True,relay_cascade,
1,20260708,L129->L038,L129,L038,True,False,0.0,0.0,0.0,1.0000000000000004,"L018,L025,L038,L039,L045,L046,L060,L065,L104,L109,L111,L113,L115,L128,L129,L134,L140,L150,L153,L155,L156,L158,L160,L178,L179,L182",26,22.954915699267143,22.954915699267143,22,"L018,L025,L039,L045,L046,L060,L065,L104,L109,L111,L113,L115,L134,L140,L150,L153,L155,L158,L160,L178,L179,L182",24,True,non_critical,
1,20260708,L092->L051,L092,L051,True,True,36.76716258821504,36.76716258821504,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L092,L102,L109,L111,L113,L115,L128,L134,L140,L155,L158,L178,L179,L182",23,21.656277606945828,21.656277606945828,21,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L158,L178,L179,L182",21,True,relay_cascade,
1,20260708,L165->L051,L165,L051,True,True,36.76716258821504,36.76716258821504,0.0,1.000000000000001,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L158,L165,L178,L179,L182",23,21.65217798725683,21.65217798725683,21,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L158,L178,L179,L182",21,True,relay_cascade,
1,20260708,L143->L054,L143,L054,True,False,0.0,0.0,0.0,1.000000000000003,"L018,L030,L044,L045,L046,L054,L065,L102,L104,L109,L111,L113,L115,L128,L134,L140,L143,L155,L156,L158,L178,L179,L182",23,24.5475401455289,24.5475401455289,21,"L018,L030,L044,L045,L046,L065,L102,L104,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",21,True,non_critical,
1,20260708,L084->L038,L084,L038,True,False,0.0,0.0,0.0,1.0000000000000002,"L018,L025,L038,L039,L045,L046,L060,L065,L084,L104,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",23,23.123757890786536,23.123757890786536,21,"L018,L025,L039,L045,L046,L060,L065,L104,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",21,True,non_critical,
1,20260708,L066->L106,L066,L106,True,False,0.0,0.0,0.0,1.0000000000000004,"L018,L030,L045,L046,L060,L065,L066,L102,L104,L106,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",23,23.063062906211915,23.063062906211915,21,"L018,L030,L045,L046,L060,L065,L102,L104,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",21,True,non_critical,
1,20260708,L091->L105,L091,L105,True,False,0.0,0.0,0.0,1.0000000000000018,"L018,L030,L045,L046,L060,L065,L091,L102,L104,L105,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",23,23.063062906211865,23.063062906211865,21,"L018,L030,L045,L046,L060,L065,L102,L104,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",21,True,non_critical,
